battery,camera,display,memory,name,price,processor,rating,reviews,warranty,,,,,,
2500 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Celkon Diamond U (Blue & Black, 16 GB)",6495,1 year,3.6,14 Reviews,,,,,,,
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM,"Gome C7 (Gold, 16 GB)",3999,1 Year Warranty,4.1,4 Reviews,,,,,,,
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM,"Gome C7 (Black, 16 GB)",3650,1 Year Warranty,4.1,4 Reviews,,,,,,,
2730 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.21 cm (5.2 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Micromax Dual 4 (Champagne, 64 GB)",5799,Snapdragon 435 Processor,3.7,186 Reviews,1 Year Warranty,,,,,,
5000 mAh Battery,12MP + 5MP | 13MP Front Camera,15.9 cm (6.26 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,"Asus ZenFone Max Pro M2 (Blue, 64 GB)",11999,Qualcomm Snapdragon 660 Octa Core Processor,4.3,"10,998 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3000 mAh Battery,8MP Rear Camera | 8MP Front Camera,13.56 cm (5.34 inch) Display,2 GB RAM | 16 GB ROM,"Mobiistar C2 (Gold, 16 GB)",4598,1 year on Handset & 6 months on Accessories Warranty,4,52 Reviews,,,,,,,
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,14.99 cm (5.9 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Moto One (Black, 64 GB)",14999,Qualcomm Snapdragon 625 Processor,4.1,56 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Astro Moonlight White, 64 GB)",12999,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Quick Charge 4.0 Support,,,,,,
4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Vivo S1 (Skyline Blue, 128 GB)",18990,Helio P65 (MT6768) Processor,4.5,732 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2400 mAh Battery,8MP + 1.3MP | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Blackbear B6 Master (Gold, 8 GB)",3749,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,3.2,7 Reviews,,,,,,,
2400 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM,"Blackbear B6 Master (Black, 8 GB)",3749,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,3.2,7 Reviews,,,,,,,
4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Lenovo K8 (Fine Gold, 32 GB)",11499,MTK P20 Processor,4.1,355 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2050 mAh Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J1 (4G) (White, 8 GB)",5896,0 0 Quad Core 1.3GHz Processor,4,261 Reviews,Brand Warranty of 1 Year,,,,,,
4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi 7A (Matte Blue, 32 GB)",6699,Qualcomm Snapdragon 439 Processor,4.3,"27,670 Reviews",Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,,,,,,
2200 mAh Lithium ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Panasonic P100 (Blue, 16 GB)",3999,Mediatek MTK 6737 Quad Core Processor,3.9,293 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A23 (Gradation Red, 8 GB)",3399,100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.,4.1,8 Reviews,,,,,,,
4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,2 GB RAM | 32 GB ROM,"Redmi 7 (Eclipse Black, 32 GB)",7078,12 Months,4.3,"1,036 Reviews",,,,,,,
4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,2 GB RAM | 32 GB ROM,"Redmi 7 (Comet Blue, 32 GB)",7995,12 Months,4.3,"1,036 Reviews",,,,,,,
4230 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Realme 2 (Diamond Red, 32 GB)",8979,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,4.5,"49,953 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Honor 10 Lite (Midnight Black, 64 GB)",11599,Kirin 710 2.2GHz Octa Core Processor,4.4,"6,766 Reviews","Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",,,,,,
3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Honor 10 Lite (Sapphire Blue, 32 GB)",13999,Kirin 710 2.2GHz Octa Core Processor,4.4,"2,808 Reviews","Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",,,,,,
4000 mAh Li-polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,"Honor 9x Pro (Phantom Purple, 256 GB)",17999,Kirin 810 (7 nm Chipset with NPU) Processor,3.9,884 Reviews,"1 Year Warranty on Handset, 6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.",,,,,,
3340 mAh Battery,16MP + 2MP | 13MP + 2MP Dual Front Camera,14.99 cm (5.9 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Honor 9i (Prestige Gold, 64 GB)",10250,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,4.3,"10,408 Reviews","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",,,,,,
2900 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"InFocus M812i (Silver, 16 GB)",4889,Qualcomm Quad Core Processor,3.7,41 Reviews,1 Year Manufacturer Warranty,,,,,,
2900 mAh Battery,5MP Rear Camera,13.97 cm (5.5 inch) Display,1 GB RAM | 8 GB ROM,"Zen Cinemax 2 Plus (Black, 8 GB)",3739,1 Year Manufacturing Warranty,3.3,33 Reviews,,,,,,,
4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Bold Red, 64 GB)",10465,Qualcomm Snapdragon 632 Processor,4.4,225 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
3100 mAh Battery,13MP Rear Camera | 13MP Front Camera,15.21 cm (5.99 inch) Full HD Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Gome U7 (Black, 128 GB)",9988,6 Month warranty other than breakage,3.4,3 Reviews,,,,,,,
4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi 7A (Matte Black, 32 GB)",6699,Qualcomm Snapdragon 439 Processor,4.3,"27,670 Reviews",Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,,,,,,
3750 mAh Battery,20MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Honor 8X (Blue, 64 GB)",11599,Kirin 710 Processor,4.4,734 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
3750 mAh Battery,20MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Honor 8x (Black, 64 GB)",11599,Kirin 710 Processor,4.4,734 Reviews,1 year manufactuer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
5000 mAh Battery,13MP Rear Camera,16.76 cm (6.6 inch) Display,2 GB RAM | 32 MB ROM,"Tecno Spark 5 (ICE JADEITE, 32 MB)",9490,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1,1 Reviews,,,,,,,
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.49 cm (6.1 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Moto E6s (Caribbean Blue, 64 GB)",7999,MediaTek Helio P22 Processor,4.1,"6,383 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2500 mAh Li-Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 32 GB,"Lava X41 Plus (Black, 32 GB)",6379,SC882 Processor,3.8,47 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2500 mAh Li-Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 32 GB,"Lava X41 Plus (Gold, 32 GB)",6379,SC882 Processor,3.8,47 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi Note 7S (Onyx Black, 32 GB)",9999,Qualcomm Snapdragon 660 AIE Processor,4.4,"27,260 Reviews",Splash Proof - Protected by P2i,,,,,,
2300 mAh Lithium Polymer Battery,5MP Rear Camera | 5MP Front Camera,13.56 cm (5.34 inch) FWVGA+ Display,1 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Panasonic P110 (Blue, 16 GB)",4499,MT6739WW Processor,4,"1,269 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
4510 mAh Battery,48MP + 8MP + 5MP | 16MP Front Camera,17.22 cm (6.78 inch) Full HD+ Display,12 GB RAM | 256 GB ROM,"OnePlus 8 Pro (Onyx Black, 256 GB)",59990,Qualcomm Snapdragon 865 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,,,,,,
4510 mAh Battery,48MP + 8MP + 5MP | 16MP Front Camera,17.22 cm (6.78 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"OnePlus 8 Pro (Glacial Green, 128 GB)",54999,Qualcomm Snapdragon 865 Processor,,,1 Year,,,,,,
1750 mAh Battery,2MP Rear Camera,10.16 cm (4 inch) Display,1 GB RAM | 8 GB ROM,"Zen Admire Shine (Red, 8 GB)",3099,1 Year,3.6,103 Reviews,,,,,,,
3300 mAh Li-ion Battery,13MP Rear Camera | 13MP Front Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 32 GB ROM,"Samsung Galaxy J7 Prime 2 (Black, 32 GB)",11980,Exynos Processor,4.3,243 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2100 mAh Battery,5MP Rear Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Zen Admire Blaze (Champagne Gold, 16 GB)",3199,1 Year Manufacturer Warranty,3.8,17 Reviews,,,,,,,
4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"POCO X2 Special Edition (Matrix Purple, 128 GB)",18499,Qualcomm Snapdragon 730G Processor,4.5,736 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3000 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy On7 (Gold, 8 GB)",7990,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,4.2,"25,550 Reviews",Brand Warranty of 1 Year,,,,,,
3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Lava Z81 (Black, 32 GB)",7999,2.0 Quad Core Processor Processor,4.5,14 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
2600 mAh Lithium-ion Battery,5MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) Quad HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy A2 Core (Dark Gray, 16 GB)",5280,Exynos 7870 Processor,4.2,259 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3500 mAh Battery,13MP + 8MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Tecno Camon i4 (Champagne Gold, 32 GB)",10999,"Tecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",3.7,8 Reviews,,,,,,,
3260 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Vivo Y81i (Gold, 16 GB)",7890,MediaTek Helio A22 Processor,4.4,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2300 mAh Li-Ion Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Gionee P5L (Red, 16 GB)",9075,Brand Warranty of 1 Year,3.7,201 Reviews,,,,,,,
1400 mAh Li-Ion Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB,"Lava Iris Atom X (White, 512 MB)",1999,Spreadtrum SPR7715 Processor,3.2,252 Reviews,Brand Warranty of 1 Year,,,,,,
1400 mAh Li-Ion Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB,"Lava Iris Atom X (Black, 512 MB)",1999,Spreadtrum SPR7715 Processor,3.2,252 Reviews,Brand Warranty of 1 Year,,,,,,
1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,10.92 cm (4.3 inch) WVGA Display,512 MB RAM | 4 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J1 Ace (Black, 4 GB)",4988,1 Year Manufacturer Warranty,3.9,247 Reviews,,,,,,,
3500 mAh Li-Po Battery,13MP + 2MP | 8MP Front Camera,15.8 cm (6.22 inch) Display,3 GB RAM | 32 GB ROM,"Lava Z93 (Charcoal Blue, 32 GB)",8499,Helio P22 Processor,4.2,12 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3260 mAh Li-Polymer Battery Battery,13MP + 5MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"XOLO ZX (Midnight Blue, 64 GB)",9199,MTK Helio P22 Processor,4,13 Reviews,"AI Powered Battery with 1.5 Day Backup, Smart AI Gaming Mode",,,,,,
3260 mAh Li-Polymer Battery Battery,13MP + 5MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"XOLO ZX (Electric Blue, 128 GB)",11199,MTK Helio P22 Processor,4.2,16 Reviews,"AI Powered Battery with 1.5 Day Backup, Smart AI Gaming Mode",,,,,,
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,14.99 cm (5.9 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Moto One (White, 64 GB)",14999,Qualcomm Snapdragon 625 Processor,4.1,56 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2300 mAh Battery,5MP Rear Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Karbonn K9 Kavach (Black, 16 GB)",3699,1 Year Brand Warranty on Handset,4.1,234 Reviews,,,,,,,
3600 mAh Battery,16MP + 2MP | 25MP Front Camera,16.28 cm (6.41 inch) Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO K1 (Piano Black, 64 GB)",17989,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor,4.3,107 Reviews,AMOLED Display,,,,,,
3760 mAh Battery,16MP + 2MP | 8MP Front Camera,15.21 cm (5.99 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Lenovo K9 Note (Black, 64 GB)",7499,Qualcomm Snapdragon SDM450 Processor,4.1,129 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Lava Z81 (Black, 16 GB)",5999,2.0 Quad Core Processor Processor,4.4,33 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,,,,
1750 mAh Li-Ion Battery,5MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,512 MB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava Iris X1 Atom (White & Silver, 8 GB)",4149,Brand Warranty of 1 Year,3.6,192 Reviews,,,,,,,
4000 mAh Battery,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,15.77 cm (6.21 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Infinix S4 (Nebula Blue, 32 GB)",9599,2.0 GHz Helio P22 64-bit Octa Core Processor,4.2,"3,923 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Redmi 6A (Gold, 32 GB)",5742,Mediateck Processor,4.3,"3,666 Reviews",1 Year Manufacturer Warranty,,,,,,
5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Redmi 8A (Midnight Black, 32 GB)",7499,Qualcomm Snapdragon 439 Processor,4.3,"10,076 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2350 mAh Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 32 GB,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",6190,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.7,"1,332 Reviews",,,,,,,
3500 mAh Lithium-ion Battery,16MP + 5MP | 16MP Front Camera,15.24 cm (6 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy On8 (Blue, 64 GB)",19990,Qualcomm Snapdragon 450 Processor,4.4,"8,026 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
5000 mAh Battery,5MP Rear Camera,13.21 cm (5.2 inch) Display,1 GB RAM | 16 GB ROM,"Micromax Bharat 5 (Matte Dark Blue, 16 GB)",4899,1 Year Manufacturing Warranty,3.9,114 Reviews,,,,,,,
1750 mAh Li-Ion Battery,5MP Rear Camera | 0.3MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,512 MB RAM | 8 GB ROM | Expandable Upto 32 GB,"Lava Iris Atom 2 (White, 8 GB)",2999,Brand Warranty of 1 Year,3.6,163 Reviews,,,,,,,
4550 mAh Battery,13MP + 5MP | 20MP Front Camera,15.24 cm (6 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Gionee A1 Plus (Black, 64 GB)",16499,Helio P25 MT 6757CD Processor,4.1,710 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Li-ion Battery,48MP + 8MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,6 GB RAM | 128 GB ROM,"Samsung Galaxy A50s (Prism Crush White, 128 GB)",26900,Exynos 9611 Processor,4.3,915 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,,,,,,
3000 mAh Lithium-polymer Battery,12MP + 5MP | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi 6 (Rose Gold, 64 GB)",7290,2.0 GHz Mediatek P22 Octacore Processor,4.4,"40,585 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
3700 mAh Battery,12.2MP Rear Camera | 8MP Front Camera,15.24 cm (6 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Google Pixel 3a XL (Just Black, 64 GB)",34999,Qualcomm Snapdragon 670 Processor,4.5,229 Reviews,eSIM Compatible,,,,,,
4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO F11 Pro (Thunder Black, 64 GB)",20990,MediaTek Helio P70 Octa Core 2.1 GHz Processor,4.4,"11,506 Reviews",VOOC Charging,,,,,,
4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"OPPO F11 Pro (Aurora Green, 64 GB)",24990,MediaTek Helio P70 Octa Core 2.1 GHz Processor,4.4,"11,506 Reviews",VOOC Charging,,,,,,
5000 mAh Battery,12MP + 5MP | 13MP Front Camera,15.9 cm (6.26 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,"Asus ZenFone Max Pro M2 (Blue, 64 GB)",13999,Qualcomm Snapdragon 660 Octa Core Processor,4.3,"1,955 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Redmi 7A (Matte Gold, 16 GB)",6499,Qualcomm Snapdragon 439 Processor,4.3,"27,670 Reviews",Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,,,,,,
2300 mAh Li-Ion Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Gionee P5L (Gold, 16 GB)",4290,Quad Core 1.3GHz Processor,3.7,201 Reviews,Brand Warranty of 1 Year,,,,,,
2000 mAh Battery,5MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 MB,"Micromax Bharat 4 (Black, 8 GB)",3590,12 Months Brand Warranty,3.8,105 Reviews,,,,,,,
2680 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) Full HD Display,3 GB RAM | 32 GB ROM,"Nextbit Robin (Ember, 32 GB)",19999,Qualcomm Snapdragon 808 MSM8992 Processor,4,516 Reviews,Brand Warranty of 1 Year,,,,,,
4550 mAh Battery,13MP + 5MP | 20MP Front Camera,15.24 cm (6 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Gionee A1 Plus (Mocha Gold, 64 GB)",10499,Helio P25 MT 6757CD Processor,4.1,710 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,
2100 mAh Li-Ion Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"XOLO Omega 5.0 (Black, 8 GB)",8990,MTK 6592M Processor,3.8,81 Reviews,1 Year Manufacturer Warranty,,,,,,
